season,week,celebrity_name,Target_Judge_Scores_Sum,Target_Fan_Votes,Age,Is_International,Pro_Experience,Pro_Avg_Placement,Pro_Pedigree,Pro_Lift,Ind_Athletes,Ind_Media_Fashion,Ind_Performing_Arts,Ind_Professional,Ind_Vocal_Artists
19,3,Randy Couture,26.0,377184.136311,51,0,15,5.933333333333334,0.26666666666666666,0.8220219863817664,1,0,0,0,0
19,3,Sadie Robertson,32.0,464226.62851799995,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
19,3,Tommy Chong,34.0,493240.79088000004,76,1,6,6.0,0.16666666666666666,0.5656685658669778,0,0,0,1,0
19,4,Alfonso Ribeiro,40.0,652375.0,42,0,1,9.0,0.0,-2.193548387096774,0,0,1,0,0
19,4,Antonio Sabato Jr.,29.0,472971.875,42,1,17,5.0,0.4117647058823529,1.9117747387414483,0,0,1,0,0
19,4,Bethany Mota,33.0,538209.375,18,0,13,2.6923076923076925,0.6153846153846154,4.011893572313854,0,1,0,0,0
19,4,Betsey Johnson,29.0,374767.689927,72,0,17,7.117647058823529,0.17647058823529413,-0.33948987129060854,0,0,0,1,0
19,4,Janel Parrish,36.0,587137.5,25,0,6,6.333333333333333,0.3333333333333333,0.3798449612403105,0,0,1,0,0
19,4,Jonathan Bennett,24.0,456836.46492700005,33,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,4,Lea Thompson,39.0,636065.625,53,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,4,Michael Waltrip,25.0,440527.089927,51,0,2,7.0,0.0,0.7280177187153929,1,0,0,0,0
19,4,Sadie Robertson,37.0,603446.875,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
19,4,Tommy Chong,28.0,456662.5,76,1,6,6.0,0.16666666666666666,0.5656685658669778,0,0,0,1,0
19,5,Alfonso Ribeiro,34.0,672143.9405009999,42,0,1,9.0,0.0,-2.193548387096774,0,0,1,0,0
19,5,Antonio Sabato Jr.,28.0,553530.302714,42,1,17,5.0,0.4117647058823529,1.9117747387414483,0,0,1,0,0
19,5,Bethany Mota,32.0,632606.0594990001,18,0,13,2.6923076923076925,0.6153846153846154,4.011893572313854,0,1,0,0,0
19,5,Janel Parrish,33.0,652375.0,25,0,6,6.333333333333333,0.3333333333333333,0.3798449612403105,0,0,1,0,0
19,5,Jonathan Bennett,24.0,474454.545929,33,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,5,Lea Thompson,34.0,672143.9405009999,53,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,5,Michael Waltrip,20.0,395378.789144,51,0,2,7.0,0.0,0.7280177187153929,1,0,0,0,0
19,5,Sadie Robertson,36.0,711681.8162840001,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
19,5,Tommy Chong,23.0,454685.60542800004,76,1,6,6.0,0.16666666666666666,0.5656685658669778,0,0,0,1,0
19,6,Alfonso Ribeiro,39.0,686027.303508,42,0,1,9.0,0.0,-2.193548387096774,0,0,1,0,0
19,6,Antonio Sabato Jr.,28.0,539612.0746500001,42,1,17,5.0,0.4117647058823529,1.9117747387414483,0,0,1,0,0
19,6,Bethany Mota,36.0,633255.971676,18,0,13,2.6923076923076925,0.6153846153846154,4.011893572313854,0,1,0,0,0
19,6,Janel Parrish,33.0,580484.639844,25,0,6,6.333333333333333,0.3333333333333333,0.3798449612403105,0,0,1,0,0
19,6,Jonathan Bennett,32.0,468734.900592,33,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,6,Lea Thompson,32.0,562894.197618,53,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,6,Michael Waltrip,30.0,527713.3080119999,51,0,2,7.0,0.0,0.7280177187153929,1,0,0,0,0
19,6,Sadie Robertson,35.0,615665.52945,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
19,6,Tommy Chong,28.0,539612.0746500001,76,1,6,6.0,0.16666666666666666,0.5656685658669778,0,0,0,1,0
19,7,Alfonso Ribeiro,34.0,679999.99782,42,0,1,9.0,0.0,-2.193548387096774,0,0,1,0,0
19,7,Antonio Sabato Jr.,29.5,559741.50155,42,1,17,5.0,0.4117647058823529,1.9117747387414483,0,0,1,0,0
19,7,Bethany Mota,37.5,749999.9986599999,18,0,13,2.6923076923076925,0.6153846153846154,4.011893572313854,0,1,0,0,0
19,7,Janel Parrish,33.5,669999.9977000001,25,0,6,6.333333333333333,0.3333333333333333,0.3798449612403105,0,0,1,0,0
19,7,Lea Thompson,35.0,699999.99806,53,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,7,Michael Waltrip,28.0,590258.50191,51,0,2,7.0,0.0,0.7280177187153929,1,0,0,0,0
19,7,Sadie Robertson,31.0,620000.00227,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
19,7,Tommy Chong,30.0,600000.00203,76,1,6,6.0,0.16666666666666666,0.5656685658669778,0,0,0,1,0
19,8,Alfonso Ribeiro,41.0,886625.0019029999,42,0,1,9.0,0.0,-2.193548387096774,0,0,1,0,0
19,8,Bethany Mota,40.0,865000.0022490001,18,0,13,2.6923076923076925,0.6153846153846154,4.011893572313854,0,1,0,0,0
19,8,Janel Parrish,43.0,929875.0012109999,25,0,6,6.333333333333333,0.3333333333333333,0.3798449612403105,0,0,1,0,0
19,8,Lea Thompson,32.0,691999.999654,53,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,8,Michael Waltrip,25.0,540625.002076,51,0,2,7.0,0.0,0.7280177187153929,1,0,0,0,0
19,8,Sadie Robertson,38.0,821749.997578,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
19,8,Tommy Chong,29.0,627125.000692,76,1,6,6.0,0.16666666666666666,0.5656685658669778,0,0,0,1,0
19,9,Alfonso Ribeiro,38.5,980310.747358,42,0,1,9.0,0.0,-2.193548387096774,0,0,1,0,0
19,9,Bethany Mota,37.0,942116.821004,18,0,13,2.6923076923076925,0.6153846153846154,4.011893572313854,0,1,0,0,0
19,9,Janel Parrish,38.5,980310.747358,25,0,6,6.333333333333333,0.3333333333333333,0.3798449612403105,0,0,1,0,0
19,9,Lea Thompson,35.0,725412.12893,53,0,0,6.814726840855107,0.0,0.0,0,0,1,0,0
19,9,Sadie Robertson,36.5,929385.5158520001,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
19,9,Tommy Chong,28.5,891464.039498,76,1,6,6.0,0.16666666666666666,0.5656685658669778,0,0,0,1,0
19,10,Alfonso Ribeiro,37.5,1202876.7120080001,42,0,1,9.0,0.0,-2.193548387096774,0,0,1,0,0
19,10,Bethany Mota,38.0,1218915.068012,18,0,13,2.6923076923076925,0.6153846153846154,4.011893572313854,0,1,0,0,0
19,10,Janel Parrish,39.0,1250991.78002,25,0,6,6.333333333333333,0.3333333333333333,0.3798449612403105,0,0,1,0,0
19,10,Sadie Robertson,37.0,1186838.356004,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
19,10,Tommy Chong,31.0,994378.083956,76,1,6,6.0,0.16666666666666666,0.5656685658669778,0,0,0,1,0
19,11,Alfonso Ribeiro,40.0,1636750.0,42,0,1,9.0,0.0,-2.193548387096774,0,0,1,0,0
19,11,Bethany Mota,38.0,1636750.0,18,0,13,2.6923076923076925,0.6153846153846154,4.011893572313854,0,1,0,0,0
19,11,Janel Parrish,38.99980000000001,1636750.0,25,0,6,6.333333333333333,0.3333333333333333,0.3798449612403105,0,0,1,0,0
19,11,Sadie Robertson,39.333200000000005,1636750.0,17,0,14,5.928571428571429,0.42857142857142855,0.7467233205123335,0,1,0,0,0
20,1,Charlotte McKinney,22.0,407691.82427,21,0,1,13.0,0.0,-6.851485148514851,0,1,0,0,0
20,1,Chris Soules,26.0,481817.608358,33,0,2,5.0,0.5,1.7598149537384349,0,1,0,0,0
20,1,Michael Sam,26.0,481817.608358,25,0,7,5.857142857142857,0.14285714285714285,1.0195526482941442,1,0,0,0,0
20,1,Nastia Liukin,30.0,555943.398339,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,1,Noah Galloway,26.0,481817.608358,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,1,Patti LaBelle,25.0,463286.162336,70,0,1,6.0,0.0,0.7131782945736438,0,0,0,0,1
20,1,Redfoo,22.0,407691.82427,39,0,3,7.0,0.0,0.20151676297197815,0,0,0,0,1
20,1,Riker Lynch,31.0,574474.844361,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,1,Robert Herjavec,28.0,518880.50040200003,52,1,13,6.3076923076923075,0.3076923076923077,0.5338482134174318,0,0,0,1,0
20,1,Rumer Willis,32.0,593006.290383,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,1,Suzanne Somers,25.0,463286.162336,68,0,18,7.277777777777778,0.16666666666666666,-0.39047059272684465,0,0,1,0,0
20,1,Willow Shields,25.0,463286.162336,14,0,15,5.666666666666667,0.4666666666666667,1.0274382197122205,0,0,1,0,0
20,2,Charlotte McKinney,26.0,432076.858268,21,0,1,13.0,0.0,-6.851485148514851,0,1,0,0,0
20,2,Chris Soules,21.0,515131.613876,33,0,2,5.0,0.5,1.7598149537384349,0,1,0,0,0
20,2,Michael Sam,28.0,465106.63025199994,25,0,7,5.857142857142857,0.14285714285714285,1.0195526482941442,1,0,0,0,0
20,2,Nastia Liukin,34.0,564772.334676,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,2,Noah Galloway,27.0,448495.675672,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,2,Patti LaBelle,28.0,465106.63025199994,70,0,1,6.0,0.0,0.7131782945736438,0,0,0,0,1
20,2,Redfoo,31.0,348445.70266,39,0,3,7.0,0.0,0.20151676297197815,0,0,0,0,1
20,2,Riker Lynch,32.0,531550.43128,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,2,Robert Herjavec,28.0,465106.63025199994,52,1,13,6.3076923076923075,0.3076923076923077,0.5338482134174318,0,0,0,1,0
20,2,Rumer Willis,32.0,531550.43128,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,2,Suzanne Somers,28.0,465106.63025199994,68,0,18,7.277777777777778,0.16666666666666666,-0.39047059272684465,0,0,1,0,0
20,2,Willow Shields,32.0,531550.43128,14,0,15,5.666666666666667,0.4666666666666667,1.0274382197122205,0,0,1,0,0
20,3,Charlotte McKinney,22.0,402250.39158,21,0,1,13.0,0.0,-6.851485148514851,0,1,0,0,0
20,3,Chris Soules,28.0,512319.48876299994,33,0,2,5.0,0.5,1.7598149537384349,0,1,0,0,0
20,3,Michael Sam,24.0,439130.988732,25,0,7,5.857142857142857,0.14285714285714285,1.0195526482941442,1,0,0,0,0
20,3,Nastia Liukin,34.0,622102.235946,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,3,Noah Galloway,30.0,548913.735915,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,3,Patti LaBelle,22.0,402823.09158,70,0,1,6.0,0.0,0.7131782945736438,0,0,0,0,1
20,3,Riker Lynch,34.0,622102.235946,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,3,Robert Herjavec,29.0,530616.612339,52,1,13,6.3076923076923075,0.3076923076923077,0.5338482134174318,0,0,0,1,0
20,3,Rumer Willis,33.0,603805.11237,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,3,Suzanne Somers,25.0,457428.11230800004,68,0,18,7.277777777777778,0.16666666666666666,-0.39047059272684465,0,0,1,0,0
20,3,Willow Shields,32.0,585507.988794,14,0,15,5.666666666666667,0.4666666666666667,1.0274382197122205,0,0,1,0,0
20,4,Chris Soules,27.0,522506.63297,33,0,2,5.0,0.5,1.7598149537384349,0,1,0,0,0
20,4,Michael Sam,30.0,469115.96703,25,0,7,5.857142857142857,0.14285714285714285,1.0195526482941442,1,0,0,0,0
20,4,Nastia Liukin,36.0,633821.539782,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,4,Noah Galloway,32.0,563396.920436,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,4,Patti LaBelle,30.0,528184.613624,70,0,1,6.0,0.0,0.7131782945736438,0,0,0,0,1
20,4,Riker Lynch,34.0,598609.23297,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,4,Robert Herjavec,34.0,598609.23297,52,1,13,6.3076923076923075,0.3076923076923077,0.5338482134174318,0,0,0,1,0
20,4,Rumer Willis,35.0,616215.386376,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,4,Suzanne Somers,28.0,504900.47956400004,68,0,18,7.277777777777778,0.16666666666666666,-0.39047059272684465,0,0,1,0,0
20,4,Willow Shields,39.0,686640.0,14,0,15,5.666666666666667,0.4666666666666667,1.0274382197122205,0,0,1,0,0
20,5,Chris Soules,27.0,551544.16716,33,0,2,5.0,0.5,1.7598149537384349,0,1,0,0,0
20,5,Nastia Liukin,38.0,776247.3476580001,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,5,Noah Galloway,28.0,571971.7295489999,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,5,Patti LaBelle,27.0,551544.16716,70,0,1,6.0,0.0,0.7131782945736438,0,0,0,0,1
20,5,Riker Lynch,38.0,776247.3476580001,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,5,Robert Herjavec,24.0,572260.779549,52,1,13,6.3076923076923075,0.3076923076923077,0.5338482134174318,0,0,0,1,0
20,5,Rumer Willis,39.0,796674.910047,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,5,Suzanne Somers,28.0,489972.435774,68,0,18,7.277777777777778,0.16666666666666666,-0.39047059272684465,0,0,1,0,0
20,5,Willow Shields,34.0,694537.103883,14,0,15,5.666666666666667,0.4666666666666667,1.0274382197122205,0,0,1,0,0
20,6,Chris Soules,35.0,690724.38352,33,0,2,5.0,0.5,1.7598149537384349,0,1,0,0,0
20,6,Nastia Liukin,36.5,720326.855025,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,6,Noah Galloway,34.0,670989.400655,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,6,Patti LaBelle,34.0,660842.65643,70,0,1,6.0,0.0,0.7131782945736438,0,0,0,0,1
20,6,Riker Lynch,38.0,749929.3265300001,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,6,Robert Herjavec,33.5,671268.650655,52,1,13,6.3076923076923075,0.3076923076923077,0.5338482134174318,0,0,0,1,0
20,6,Rumer Willis,35.5,700591.8721599999,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,6,Willow Shields,36.5,720326.855025,14,0,15,5.666666666666667,0.4666666666666667,1.0274382197122205,0,0,1,0,0
20,7,Chris Soules,31.0,787214.8974060001,33,0,2,5.0,0.5,1.7598149537384349,0,1,0,0,0
20,7,Nastia Liukin,41.0,888118.111146,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,7,Noah Galloway,38.0,823133.857098,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,7,Riker Lynch,37.0,801472.439082,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,7,Robert Herjavec,31.0,787214.8974060001,52,1,13,6.3076923076923075,0.3076923076923077,0.5338482134174318,0,0,0,1,0
20,7,Rumer Willis,37.0,801472.439082,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,7,Willow Shields,39.0,613373.35878,14,0,15,5.666666666666667,0.4666666666666667,1.0274382197122205,0,0,1,0,0
20,8,Chris Soules,32.0,770188.1574100001,33,0,2,5.0,0.5,1.7598149537384349,0,1,0,0,0
20,8,Nastia Liukin,38.0,929427.8973630001,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,8,Noah Galloway,31.5,782934.770828,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,8,Riker Lynch,39.0,953886.524199,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,8,Robert Herjavec,31.0,758217.493992,52,1,13,6.3076923076923075,0.3076923076923077,0.5338482134174318,0,0,0,1,0
20,8,Rumer Willis,40.0,978345.156208,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,9,Nastia Liukin,40.0,1357460.3955,25,1,14,2.7857142857142856,0.5714285714285714,3.93657594632791,1,0,0,0,0
20,9,Noah Galloway,38.0,1429486.3608300001,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,9,Riker Lynch,40.0,1429299.3627,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,9,Rumer Willis,39.0,1393753.88097,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
20,10,Noah Galloway,36.0,1990666.6646760001,33,0,4,9.0,0.0,-1.5543140028288547,0,0,0,1,0
20,10,Riker Lynch,40.0,1987680.6646760001,23,0,1,9.0,0.0,-2.286821705426356,0,0,1,0,0
20,10,Rumer Willis,40.0,1993652.6646760001,26,0,7,5.857142857142857,0.42857142857142855,0.8560354374307867,0,0,1,0,0
21,1,Alek Skarlatos,22.0,492624.0,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,1,Alexa PenaVega,22.0,492624.0,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,1,Andy Grammer,21.0,470232.00000000006,31,0,2,5.5,0.5,1.2131782945736438,0,0,0,0,1
21,1,Bindi Irwin,24.0,537408.0,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,1,Carlos PenaVega,23.0,515016.0,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,1,Chaka Khan,13.0,291096.0,62,0,2,12.0,0.0,-5.447019170002107,0,0,0,0,1
21,1,Gary Busey,15.0,335880.0,71,0,10,8.0,0.2,-1.5109723923502467,0,0,1,0,0
21,1,Hayes Grier,21.0,470232.00000000006,15,0,4,8.25,0.0,-1.14724952454521,0,1,0,0,0
21,1,Kim Zolciak-Biermann,12.0,268704.0,37,0,19,7.368421052631579,0.15789473684210525,-0.490278546026819,0,1,0,0,0
21,1,Nick Carter,24.0,537408.0,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,1,Paula Deen,15.0,335880.0,68,0,9,6.0,0.1111111111111111,1.0201210045841418,0,1,0,0,0
21,1,Tamar Braxton,23.0,515016.0,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,1,Victor Espinoza,15.0,335880.0,43,1,16,6.25,0.25,0.46742779045072763,1,0,0,0,0
21,2,Alek Skarlatos,22.5,406414.05002799997,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,2,Alexa PenaVega,23.0,415445.469236,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,2,Andy Grammer,22.0,397382.625934,31,0,2,5.5,0.5,1.2131782945736438,0,0,0,0,1
21,2,Bindi Irwin,24.0,433508.31742399995,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,2,Carlos PenaVega,22.5,406414.05002799997,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,2,Chaka Khan,15.0,270942.69839,62,0,2,12.0,0.0,-5.447019170002107,0,0,0,0,1
21,2,Gary Busey,16.5,334406.962162,71,0,10,8.0,0.2,-1.5109723923502467,0,0,1,0,0
21,2,Hayes Grier,22.5,406414.05002799997,15,0,4,8.25,0.0,-1.14724952454521,0,1,0,0,0
21,2,Kim Zolciak-Biermann,18.5,334162.66216199996,37,0,19,7.368421052631579,0.15789473684210525,-0.490278546026819,0,1,0,0,0
21,2,Nick Carter,22.5,406414.05002799997,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,2,Paula Deen,18.5,334162.66216199996,68,0,9,6.0,0.1111111111111111,1.0201210045841418,0,1,0,0,0
21,2,Tamar Braxton,24.5,442539.74151799997,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,2,Victor Espinoza,18.5,297792.670672,43,1,16,6.25,0.25,0.46742779045072763,1,0,0,0,0
21,3,Alek Skarlatos,33.0,509281.96574699995,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,3,Alexa PenaVega,36.0,555580.328409,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,3,Andy Grammer,29.0,447550.818669,31,0,2,5.5,0.5,1.2131782945736438,0,0,0,0,1
21,3,Bindi Irwin,32.0,493849.181331,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,3,Carlos PenaVega,31.0,478416.392208,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,3,Gary Busey,25.0,385819.671591,71,0,10,8.0,0.2,-1.5109723923502467,0,0,1,0,0
21,3,Hayes Grier,30.0,462983.607792,15,0,4,8.25,0.0,-1.14724952454521,0,1,0,0,0
21,3,Nick Carter,36.0,555580.328409,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,3,Paula Deen,20.0,308655.73539000005,68,0,9,6.0,0.1111111111111111,1.0201210045841418,0,1,0,0,0
21,3,Tamar Braxton,33.0,509281.96574699995,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,4,Alek Skarlatos,24.0,512542.3716,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,4,Alexa PenaVega,21.0,448474.57703999995,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,4,Andy Grammer,23.0,491186.44008000003,31,0,2,5.5,0.5,1.2131782945736438,0,0,0,0,1
21,4,Bindi Irwin,28.0,597966.1027200001,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,4,Carlos PenaVega,25.0,533898.30312,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,4,Gary Busey,16.0,341694.91439999995,71,0,10,8.0,0.2,-1.5109723923502467,0,0,1,0,0
21,4,Hayes Grier,27.0,576610.1712,15,0,4,8.25,0.0,-1.14724952454521,0,1,0,0,0
21,4,Nick Carter,27.0,576610.1712,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,4,Paula Deen,18.0,384406.77744000003,68,0,9,6.0,0.1111111111111111,1.0201210045841418,0,1,0,0,0
21,4,Tamar Braxton,27.0,576610.1712,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,5,Alek Skarlatos,29.0,478162.790945,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,5,Alexa PenaVega,40.0,659534.8814950001,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,5,Andy Grammer,36.0,593581.395827,31,0,2,5.5,0.5,1.2131782945736438,0,0,0,0,1
21,5,Bindi Irwin,37.0,610069.767244,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,5,Carlos PenaVega,39.0,643046.5100779999,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,5,Hayes Grier,30.0,494651.16236200003,15,0,4,8.25,0.0,-1.14724952454521,0,1,0,0,0
21,5,Nick Carter,35.0,577093.02441,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,5,Paula Deen,26.0,428697.67669399997,68,0,9,6.0,0.1111111111111111,1.0201210045841418,0,1,0,0,0
21,5,Tamar Braxton,29.0,478162.790945,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,6,Alek Skarlatos,30.0,510766.771205,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,6,Alexa PenaVega,30.0,510766.771205,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,6,Andy Grammer,40.0,681022.3633829999,31,0,2,5.5,0.5,1.2131782945736438,0,0,0,0,1
21,6,Bindi Irwin,40.0,681022.3633829999,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,6,Carlos PenaVega,38.0,646971.247079,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,6,Hayes Grier,32.0,544817.892838,15,0,4,8.25,0.0,-1.14724952454521,0,1,0,0,0
21,6,Nick Carter,39.0,663996.805231,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,6,Paula Deen,24.0,408613.416964,68,0,9,6.0,0.1111111111111111,1.0201210045841418,0,1,0,0,0
21,6,Tamar Braxton,40.0,681022.3633829999,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,7,Alek Skarlatos,26.5,635111.7198269999,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,7,Alexa PenaVega,27.5,629264.705173,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,7,Andy Grammer,28.0,640705.884481,31,0,2,5.5,0.5,1.2131782945736438,0,0,0,0,1
21,7,Bindi Irwin,29.0,663588.2329829999,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,7,Carlos PenaVega,28.0,640705.884481,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,7,Hayes Grier,28.0,600282.492017,15,0,4,8.25,0.0,-1.14724952454521,0,1,0,0,0
21,7,Nick Carter,27.0,623670.540519,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,7,Tamar Braxton,27.0,623670.540519,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,8,Alek Skarlatos,25.0,664306.17859,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,8,Alexa PenaVega,26.9998,717445.356835,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,8,Andy Grammer,23.9998,637728.61726,31,0,2,5.5,0.5,1.2131782945736438,0,0,0,0,1
21,8,Bindi Irwin,28.0,744022.918165,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,8,Carlos PenaVega,28.9998,770589.849885,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,8,Nick Carter,33.0,876884.155945,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,8,Tamar Braxton,28.0,744022.918165,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,9,Alek Skarlatos,25.5,911319.3172800001,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,9,Alexa PenaVega,30.0,763470.787425,27,0,16,5.75,0.4375,0.9452969743910593,0,0,1,0,0
21,9,Bindi Irwin,30.0,982066.871085,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
21,9,Carlos PenaVega,27.0,883860.184515,26,0,3,5.0,0.3333333333333333,1.8256922386625025,0,0,1,0,0
21,9,Nick Carter,27.5,900227.96202,35,0,5,7.8,0.2,-0.09487977369165534,0,0,0,0,1
21,9,Tamar Braxton,24.5,944054.877675,38,0,8,5.25,0.5,1.4631782945736438,0,0,0,0,1
21,10,Alek Skarlatos,28.5,1266265.822185,22,0,1,8.0,0.0,-1.8514851485148514,1,0,0,0,0
21,10,Bindi Irwin,31.5,1399556.963025,17,1,15,2.8666666666666667,0.5333333333333333,3.817371873338393,0,1,0,0,0
